Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
412,24.7250,24.7250,0.0600,0.060,STABILIZING,0,12.93,-0.44,-2.26,0.01293,-0.00044,-0.03952,-0.00351,-0.00082,0.00078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01293,-0.00044,0.03952,0.00351,0.00082,-0.00078,0.0085,OPTIMAL,Gurobi,0.050,0.0025,False,False,20.105,91,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,24.7250,0,0,0.0000,False
413,24.7850,24.7850,0.0600,0.060,STABILIZING,0,12.71,-0.49,-2.27,0.01271,-0.00049,-0.03969,-0.00356,-0.00076,-0.00440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01271,-0.00049,0.03969,0.00356,0.00076,0.00440,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,20.841,96,0.006,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,24.7850,1,1,0.0000,False
414,24.8450,24.8450,0.0600,0.060,STABILIZING,0,12.48,-0.53,-2.28,0.01248,-0.00053,-0.03971,-0.00412,-0.00053,0.00288,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01248,-0.00053,0.03971,0.00412,0.00053,-0.00288,0.0085,OPTIMAL,Gurobi,0.050,0.0025,False,False,19.643,94,0.007,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,24.8450,0,1,0.0000,False
415,24.9050,24.9050,0.0600,0.060,STABILIZING,0,12.24,-0.55,-2.26,0.01224,-0.00055,-0.03953,-0.00397,-0.00084,0.00675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,-0.00055,0.03953,0.00397,0.00084,-0.00675,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,17.542,91,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,24.9050,0,0,0.0000,False
416,24.9650,24.9650,0.0600,0.060,STABILIZING,0,12.01,-0.60,-2.26,0.01201,-0.00060,-0.03938,-0.00358,-0.00048,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01201,-0.00060,0.03938,0.00358,0.00048,-0.00120,0.0079,OPTIMAL,Gurobi,0.050,0.0019,False,False,18.209,91,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,24.9650,0,0,0.0000,False
417,25.0250,25.0250,0.0600,0.060,STABILIZING,0,11.80,-0.64,-2.26,0.01180,-0.00064,-0.03943,-0.00374,-0.00111,-0.00161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01180,-0.00064,0.03943,0.00374,0.00111,0.00161,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,21.242,94,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,25.0250,1,1,0.0000,False
418,25.0850,25.0850,0.0600,0.060,STABILIZING,0,11.57,-0.70,-2.28,0.01157,-0.00070,-0.03981,-0.00366,-0.00067,-0.00335,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01157,-0.00070,0.03981,0.00366,0.00067,0.00335,0.0092,OPTIMAL,Gurobi,0.050,0.0033,False,False,20.446,96,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,25.0850,1,0,0.0000,False
419,25.1450,25.1450,0.0600,0.060,STABILIZING,0,11.37,-0.74,-2.29,0.01137,-0.00074,-0.04003,-0.00258,-0.00067,-0.00368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01137,-0.00074,0.04003,0.00258,0.00067,0.00368,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,21.956,100,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,25.1450,1,0,0.0000,False
420,25.2050,25.2050,0.0600,0.060,STABILIZING,0,11.26,-0.80,-2.29,0.01126,-0.00080,-0.03995,-0.00120,-0.00115,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01126,-0.00080,0.03995,0.00120,0.00115,-0.00148,0.0079,OPTIMAL,Gurobi,0.050,0.0018,False,False,18.718,91,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,25.2050,0,1,0.0000,False
421,25.2650,25.2650,0.0600,0.060,STABILIZING,0,11.20,-0.88,-2.28,0.01120,-0.00088,-0.03983,-0.00097,-0.00111,-0.00178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01120,-0.00088,0.03983,0.00097,0.00111,0.00178,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,21.124,101,0.003,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,25.2650,1,1,0.0000,False
422,25.3250,25.3250,0.0600,0.060,STABILIZING,0,11.12,-0.95,-2.29,0.01112,-0.00095,-0.03991,-0.00145,-0.00144,-0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01112,-0.00095,0.03991,0.00145,0.00144,0.00005,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,20.278,97,0.003,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,25.3250,1,2,0.0000,False
423,25.3850,25.3850,0.0600,0.060,STABILIZING,0,11.02,-1.04,-2.30,0.01102,-0.00104,-0.04012,-0.00182,-0.00117,-0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01102,-0.00104,0.04012,0.00182,0.00117,0.00254,0.0097,OPTIMAL,Gurobi,0.050,0.0038,False,False,21.374,104,0.000,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,25.3850,2,3,0.0000,False
424,25.4450,25.4450,0.0600,0.060,STABILIZING,0,10.90,-1.11,-2.31,0.01090,-0.00111,-0.04029,-0.00198,-0.00114,-0.00371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01090,-0.00111,0.04029,0.00198,0.00114,0.00371,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,22.848,102,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,25.4450,1,1,0.0000,False
425,25.5050,25.5050,0.0600,0.060,STABILIZING,0,10.80,-1.19,-2.31,0.01080,-0.00119,-0.04029,-0.00106,-0.00115,0.00641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01080,-0.00119,0.04029,0.00106,0.00115,-0.00641,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,21.271,92,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,25.5050,0,1,0.0000,False
426,25.5650,25.5650,0.0600,0.060,STABILIZING,0,10.74,-1.25,-2.28,0.01074,-0.00125,-0.03986,-0.00093,-0.00099,0.00341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01074,-0.00125,0.03986,0.00093,0.00099,-0.00341,0.0086,OPTIMAL,Gurobi,0.050,0.0026,False,False,20.190,96,0.003,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,25.5650,0,0,0.0000,False
427,25.6250,25.6250,0.0600,0.060,STABILIZING,0,10.69,-1.33,-2.26,0.01069,-0.00133,-0.03952,-0.00060,-0.00137,0.00525,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01069,-0.00133,0.03952,0.00060,0.00137,-0.00525,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,18.476,92,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,25.6250,0,0,0.0000,False
428,25.6850,25.6850,0.0600,0.060,STABILIZING,0,10.65,-1.40,-2.26,0.01065,-0.00140,-0.03945,-0.00073,-0.00115,-0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01065,-0.00140,0.03945,0.00073,0.00115,0.00391,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,19.799,97,0.000,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,25.6850,1,1,0.0000,False
429,25.7450,25.7450,0.0600,0.060,STABILIZING,0,10.62,-1.48,-2.27,0.01062,-0.00148,-0.03968,-0.00012,-0.00138,-0.00456,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01062,-0.00148,0.03968,0.00012,0.00138,0.00456,0.0097,OPTIMAL,Gurobi,0.050,0.0038,False,False,21.530,105,0.001,"[1, 0, 1, 0, 0, 0, 0, 0]",0x10100000,25.7450,2,1,0.0000,False
430,25.8050,25.8050,0.0600,0.060,STABILIZING,0,10.60,-1.57,-2.29,0.01060,-0.00157,-0.04001,-0.00078,-0.00185,-0.00715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01060,-0.00157,0.04001,0.00078,0.00185,0.00715,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,21.442,102,0.003,"[1, 0, 1, 0, 0, 0, 0, 0]",0x10100000,25.8050,2,0,0.0000,False
431,25.8650,25.8650,0.0600,0.060,STABILIZING,0,10.51,-1.68,-2.31,0.01051,-0.00168,-0.04031,-0.00242,-0.00146,-0.00570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01051,-0.00168,0.04031,0.00242,0.00146,0.00570,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,22.154,101,0.001,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,25.8650,2,2,0.0000,False
